label,evaluation
0,实物和网店图片相差十万八千里，弹力修身是什么，不就一条直筒裤吗，弹你妹到是有。。。。气死我了
1,不错，裤子品质不错，价钱也很公道，非常愉快的一次购物
1,简直是物有所值啊，裤子质量很好，尺码很准，男朋友很喜欢，穿起来很修身，显瘦，而且这个季节穿也刚好合适，刚开始还担心上身不好看，上身效果真的不错哦，客服态度也很好，细心的解答问题，物流也很快啦，三天就到了
1,裤子质量很好，就是颜色有点深在浅点就更满意了:快递员很快，快递员态度非常好给满分
1,宝贝今天收到了，颜色，厚度都很好，尺寸发的也是对的，并且还赠送了小礼物！今年冬天爸爸就要穿它了，挺厚实的，以后有需要还会光临本店的
1,裤子穿上很舒服，质量也不错。
1,裤子质量很好，版型也好，穿上太适合我了！好评！以后还来！
1,收到了 颜色不错 款式满意 穿上很舒服 值得购买 发货速度挺快的
1,裤子质量很好 发货速度也很及时 之前就想买了 价钱也公道 喜欢的赶紧拍下吧
0,质量可以，物流快
1,这家的裤子版型很好，面料舒服，尺码标准 。好评！
0,太慢了，等了一个多星期
1,货已收到，真心不错，穿着样子也很好，老公很喜欢，全5分
1,超级好的裤子，质量也好，特别修身，还很显腿长，物流也很棒，卖家态度也很好，没有色差
1,裤子收到了，相当不错，颜色质量都挺好的，挺适合的，谢谢卖家。
1,很不错，是正品，大家完全可以买
1,裤子不错，穿着也挺舒服的，布料可以的，颜色也还行。
0,"非常一般的体现,质量一般般"
1,不错，质量好，穿着舒服也好看。穿着很精神。
1,宝贝收到了，试穿了一下很好，手感也不错穿着也很有型，物有所值
0,质量太差了！穿不到一天就破了！气死我了！建议别买！
1,裤子质量不错，款式也新颖，材质也很好，试穿着挺合适的，尺码标准，很合脚，满意好评!
1,裤子质量很好，老爸穿着很合适，显年轻呀！和地摊货完全不一样！
0,速度太慢了，和之前买的36的有点小？
1,不错，特价买的，就是码号有点偏大
1,"质量不错,版型也超赞,穿上刚刚好,洗过了也不会掉色,喜欢的亲赶紧下手吧,不要犹豫了,值得你拥有!"
1,给男朋友买的裤子，他很喜欢，穿上去也很合身，裤子质量也挺好的，不容易有褶皱。很满意的一次购物，下次还会再来的。
1,裤子好看，没有色差，客服态度好，物流很快。
1,做工精细，面料手感柔软，颜色没有色差，穿着合身很漂亮，尺码与描述一样
0,没看到的好，质量差，而且腰围也不准。????
1,班尼路，质量好，很合身，第二次购买，好评！
0,图片和事物相差太大接受不了
1,宝贝收到，很漂亮，是喜欢的款，做工精细，质量不错，面料也很好，满意的一次购物
1,质量不错，颜色正，大小合适，价格便宜
1,价格便宜，穿着舒服而且还是修身即帅气又有型。
1,裤子穿着真是太舒服了，都不舍得换了
1,质量非常好，穿着很舒服！性价比很高
0,质量差，颜色不一样，窝心
1,宝贝质量不错，薄厚适中，正好春秋穿，样子也不错，而且还有活动，挺值
1,质量真棒，摸起来手感特别好与卖家描述的完全一致，非常满意
1,裤子收到了，做工细致， 大小合适 质量好
1,衣服穿起来很舒服，很保暖，质量也很不错。
0,我拍的29码，给我发30码。穿都穿不了还要自己花钱去修改。裤子也是糙的不行！快递也是5天才到。
1,真的太棒了。本来买之前还很担心，但是收到货时，显的之前的担心是多余的。这裤子的质量很好，料子摸着很舒服，不大不小，刚刚合适。很满意。
1,呵呵呵呵呵 好，面料也很舒适，赞一个，打算回购，全五星好评！
1,裤子挺不错的，穿起来也挺合身的，大小，款型都是喜欢的类型，超级赞，下次还来这家店买东西
1,给老公买的，他很喜欢，效果也不错！
1,货比三家后，尝试了一下这家的裤子。收到快递拆开一看时，与原图没什么差别。原配一样，穿起来也不觉得挤。下次还会光顾这家
1,质量很好，面料很棒，总之，特别喜欢！
1,"推荐的尺码刚刚好没有色差衣服大小非常合身，感觉是给定做一样，做工精细走线平整，今年是买的最满意的一件衣服.链头子都有保护膜，有备用纽扣。包装很仔细，非常满意的一次购物体验。面料柔软手感舒适,"
1,衣质很好，穿着很舒服，毫无违和感
1,裤子版型很好 很修身 质量也好 物美价廉 值得购买
1,还是不错的，价格合理，款式也很好
1,还不错还不错，帮别人买的，很喜欢很喜欢，面料摸着很舒服啊
1,很不错，颜色很好，面料也不错，厚度也可以，冬天穿正合适
1,不错不错，很喜欢。质量也好，感觉挺好的。家里人都说好。个人感觉挺值的
1,衣服很不错的，穿的很舒服。准备再入手几件。
0,质量太差了，穿不到两天就开线了。
1,"穿上舒服，面料手感不错，身高180，80kg,34的正好"
1,质量不错！和图片一样，重要的是没有味道，这个是我最满意的
1,样式不错 颜色不错 穿上很舒服
1,真的挺不错，面料很好穿着很舒服，下次再买哦
1,裤子质量很好，纯棉的。是布艺的忠实粉。衣服都是他家的。
1,买的时候以为很厚其实很薄，裤子有点偏大 一般穿31码刚刚好
1,质量不错哈，大小合适，还不错，款式简单大气。主要是好穿，划算又实惠，喜欢的可以购买！
0,掉色严重，才洗一次就由黑的变成灰的了，恶心死了
1,非常好，特别好，老公穿起来帅帅的，赞....质量真心不错
1,和商场买的一样，价格也差不多，赞一个
0,裤子收到了，就是太长了，与之前我买的尺码不一致
1,质量很好，穿起来也很舒服！下次再买
0,一般般，一般般，真一般般
1,总而言之质量是没得说的棒棒的，不后悔在这家店买这条裤子，店家客服也是很好的，这种价钱买到这样的裤子你值得拥有！
1,裤子也很不错，可惜我买大了一码，讲究着穿吧
0,有脱线，质量差
1,非常合身！物美价廉！很喜欢！
1,裤子很不错，料子很柔软，大小也合适，给男票买的，帅 哈哈
1,宝贝收到了 很喜欢 男票穿着很帅    必须给个赞    客服人也很好 很耐心
1,款式很不错，质量和做工好，大小合适
1,不错，穿着舒服。质量还行，下次再来
1,东西很不错，质量挺好的，穿着挺舒服，很好的一次购物。赞一个
1,裤子收到了，很棒，很帅，很合适，以后还要来买这家的裤子！
1,货收到了，裤子质量不错，料子很好和描述一样，客服服务态度很好，下次还来，物流稍微有点慢，总体都不错
1,发货特给力，换好的衣服非常满意，款式颜色都中意，店家的服务杠杠滴，绝对值得五星好评。
1,适中 不错 可以u 不错 好 完美 5星
1,裤子质量好，面料不错，穿着好看
1,做工很好，货真价实，质量不错满意
1,穿上很舒服、面料不错、物流快
1,裤子质量不错， 版型很漂亮！ 老公穿上帅帅哒 ！
1,裤子到了，快递很快两天就到了。质量很不错，包装没破损。裤子感觉很修身
1,裤子面料不错，版型也很帅，穿上更帅，好评，下次再来！
1,班尼路/Baleno夏男装 纯棉圆领短袖t恤 挺好面料舒服
1,裤子挺好的 摸起来质感非常好 就是一定要问问客服尺码 推荐的挺合适的 很不错
1,裤子质量很好，棒棒哒，特别是穿到身上的感觉呢。可以说是很帅咯！！！啦啦啦，价格也不错呢，价格和裤子很匹配
1,款式很满意，价格合理，服务到位，发货及时。
1,快递非常给力哦，昨天下单今天上午就到了，款式不错，大小正好，质量很好，非常满意
1,面料不错，很薄很透气适合夏天穿，下次还来这家店。
1,很喜欢这款，质量不错，穿上去很修身，很满意这次购物。
1,发货速度物流都很快，卖家态度好，宝贝质量不错，做工精细穿着大小合适舒服。
1,这条裤子穿着很舒服，外形也很好看，客服的服务态度也不错，总的来说，是一次难得的购物体验
1,大小正合适，现在穿正合适，五星好评?
0,裤腿太粗，裆太低踢不起来腿
1,下次还是在京东购买，这个品牌的衣服不错，家人很喜欢。
1,质量非常不错，穿起来很舒服。
1,多次购买这次是帮朋友买的还末穿。
1,?*ω*??快递的速度哦还行，裤子的质量也可以，布料挺不错的，很满意的一次购买，谢谢店家。
1,样式不错呢，穿着刚好，质量不错
1,这款衣服质量不错，没有色差，穿上挺舒服的。店家态度热情！很满意的一次购物
1,穿上很舒服 大小合适 面料不错小合适
0,衣服小了点，不知道洗了要缩水就麻烦
0,垃圾，衣服很长，穿上去上身正好，下身跟泥马裙子一样
1,裤子的质量很好，价格也不错。快递小哥的服务非常好!
1,衣服非常舒适，也很透气，物流也快，感谢店家
1,裤子特别合身，爸爸穿上很有气质也很合身！非常不错的一条裤子！
1,穿起来很合身，大小合适，还有弹力，物美价廉，很满意的一次够物。
1,很喜欢，穿上很舒服。很好看而且也好配衣服，穿上很合身，做工很精致。跟图片颜色一样。值得购买
1,不错 挺好的 版型也好看 老公很喜欢
1,第二次购买了，老公超喜欢的，穿起来很舒服
